Taxon	G1.16S.15.S72.L001.	G1.16S.2.S64.L001.	G3.13S.57.S7.L001.	G3.14S.57.S8.L001.	G1.16S.29.S76.L001.	G1.16S.57.S80.L001.	G1.3U.15.S12.L001.	G1.6S.57.S79.L001.	G2.10S.22.S93.L001.	G2.11S.8.S90.L001.	G2.9U.15.S32.L001.	G2.9U.22.S34.L001.	G2.9U.29.S36.L001.	G2.9U.43.S38.L001.	G2.9U.8.S30.L001.	G3.13S.29.S115.L001.	G3.14S.22.S114.L001.	G3.14S.8.S110.L001.	G1.6S.22.S73.L001.	G1.6S.43.S77.L001.	G1.7U.15.S11.L001.	G2.10S.43.S97.L001.	G2.10S.57.S99.L001.	G3.13S.8.S109.L001.	G1.6S.4.S65.L001.	G1.6S.8.S69.L001.	G2.10S.15.S91.L001.	G3.14S.43.S6.L001.	G2.11S.4.S86.L001.	G2.19U.29.S35.L001.	G3.13S.22.S113.L001.	G2.10S.8.S89.L001.	G2.11S.6.S88.L001.	G2.9U.4.S26.L001.	G3.14S.15.S112.L001.	G2.10S.4.S85.L001.	G2.10S.29.S95.L001.	G2.10S.0.S81.L001.	G1.6S.0.S61.L001.	G1.16S.6.S68.L001.	G3.13S.15.S111.L001.	G3.13S.43.S5.L001.	G1.7U.57.S19.L001.	G1.7U.8.S9.L001.	G1.7U.22.S13.L001.	G1.7U.6.S7.L001.	G1.7U.29.S15.L001.	G1.3U.4.S6.L001.	G1.3U.43.S18.L001.	G3.13S.6.S107.L001.	G3.14S.4.S106.L001.	G2.10S.6.S87.L001.	G3.14S.6.S108.L001.	G3.15U.6.S47.L001.	G2.11S.0.S82.L001.	G1.7U.2.S3.L001.	G2.19U.15.S31.L001.	G1.16S.0.S62.L001.	G2.11S.57.S100.L001.	G2.19U.57.S39.L001.	G1.16S.4.S66.L001.	G1.7U.0.S1.L001.	G3.14S.29.S116.L001.	G3.15U.0.S41.L001.	G3.15U.2.S43.L001.	G1.3U.0.S2.L001.	G3.18U.4.S46.L001.	G3.15U.43.S1.L001.	G1.6S.6.S67.L001.	G1.16S.43.S78.L001.	G2.11S.15.S92.L001.	G2.10S.2.S83.L001.	G1.16S.8.S70.L001.	G3.18U.57.S4.L001.	G2.19U.0.S21.L001.	G1.3U.8.S10.L001.	G3.18U.2.S44.L001.	G3.14S.2.S104.L001.	G2.11S.29.S96.L001.	G3.18U.0.S42.L001.	G1.3U.29.S16.L001.	G2.19U.4.S25.L001.	G1.3U.6.S8.L001.	G1.6S.29.S75.L001.	G2.11S.43.S98.L001.	G2.11S.22.S94.L001.	G3.18U.6.S48.L001.	G3.14S.0.S102.L001.	G3.18U.22.S54.L001.	G3.15U.57.S3.L001.	G1.6S.2.S63.L001.	G3.15U.4.S45.L001.	G2.11S.2.S84.L001.	G3.13S.4.S105.L001.	G2.9U.0.S22.L001.	G2.19U.2.S23.L001.	G2.9U.6.S28.L001.	G3.13S.0.S101.L001.	G2.19U.8.S29.L001.	G1.16S.22.S74.L001.	G3.18U.29.S56.L001.	G1.3U.2.S4.L001.	G2.9U.57.S40.L001.	G3.15U.8.S49.L001.	G1.7U.4.S5.L001.	G2.19U.22.S33.L001.	G3.18U.8.S50.L001.	G1.7U.43.S17.L001.	G1.3U.22.S14.L001.	G3.15U.29.S55.L001.	G3.15U.15.S51.L001.	G3.13S.2.S103.L001.	G1.16S.15.S9.L001.	G2.19U.43.S37.L001.	G2.19U.6.S27.L001.	G3.15U.22.S53.L001.	G3.18U.15.S52.L001.	G1.3U.57.S20.L001.	G2.9U.2.S24.L001.
Bacteria;Cyanobacteria;Cyanobacteria;Chloroplast	0.0	4.7063253012e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6060726263e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.97235242711e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.44641418211e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.70754856889e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.86871680507e-05	0.0	0.0	0.0	0.0	2.33972859148e-05	0.0	0.0	0.0	0.0	0.0
Bacteria;Deferribacteres;Deferribacteres;Deferribacterales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.21171634121e-05	5.82241630277e-05	6.48971380362e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.78388786567e-05	0.0	0.0	8.88494002665e-05	0.0	0.0	3.12314563228e-05	0.0	0.0	0.0	2.47923639519e-05	2.95893005089e-05	0.00012195617708	0.0	0.0	0.000300374102291	3.72411738418e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000487567040468	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Fibrobacteres;Fibrobacteria;Fibrobacterales	0.0	0.000329442771084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.71348329851e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000172875788746	0.000102753801891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.47310498331e-05	0.000618601342365	0.0	7.94470485421e-05	3.84985563041e-05	0.0	0.000475963826749	0.0	0.00111260760087	0.0	0.0	0.00013064637293	0.00193807610494	0.0	0.00403496973773	0.00163417765846	0.000385993934381	6.22684392416e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000344155099231	0.000870265914585	0.0	0.00104040228889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00136535716502	0.0	0.0	0.0	0.000814919291647	0.0	0.0	0.00159723996933	0.0	0.0	0.000207305443841	0.0	0.0	0.0	8.34654870211e-05	0.0	0.0	0.000163313300235	0.0	0.0	0.0	0.0	0.0	0.000111656989728	7.52275633792e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000961435744044
Bacteria;Firmicutes;Bacilli;Bacillales	0.373445995083	0.407332454819	0.00871702234918	0.00760456273764	0.0161176351829	0.0288385358897	0.0237850535898	0.0476618705036	0.0349344978166	0.042929456811	0.0476442873969	0.0880806310254	0.0753516514362	0.0477444199937	0.109676969232	0.0187845828683	0.018684108848	0.106264165818	0.0498585785641	0.0380276245036	0.0957734350707	0.0388724848559	0.0518076881194	0.0407374500222	0.181884785499	0.0667554038022	0.0668977794435	0.00982735130547	0.215230757257	0.112606451044	0.00604933680426	0.0323411054563	0.0881743160291	0.248437382333	0.0138717797654	0.20949728298	0.0531431550722	0.00244847990206	0.00501339787363	0.159816413207	0.01766559506	0.00695676211099	0.220591974775	0.333066336562	0.263423605351	0.421908893709	0.287838884586	0.427187292082	0.258105022831	0.0996413997774	0.238656397884	0.0669592068909	0.121712878367	0.463060635226	0.0341787200317	0.317229890528	0.0869241276543	0.00380628916086	0.0102235550709	0.0596959387625	0.204951497534	0.0123375088632	0.00748069498069	0.0245637631402	0.310698027314	0.00771987868762	0.492014072667	0.23322837318	0.0438733870078	0.0302178819844	0.021309182926	0.383040048544	0.253353775393	0.201189762903	0.0102092050209	0.262135584975	0.368704829643	0.226462530218	0.0470580223372	0.0233223513092	0.314821612098	0.323109545988	0.529988700565	0.0300808897877	0.0285853658537	0.017296105014	0.389789672462	0.0161981009123	0.237041427913	0.283551235216	0.334369122577	0.479297915687	0.362128287048	0.230683671956	0.00964732941477	0.298326835608	0.143440669889	0.0281106181848	0.141598417226	0.0216187147083	0.193194706994	0.370586762374	0.0365057783821	0.336020072134	0.486967598641	0.0851664036001	0.206283189127	0.206070889894	0.336160098594	0.316133011256	0.249972085753	0.361017076657	0.398787878788	0.0647636874123	0.28202247191	0.29959437191	0.292136110163	0.322800937723	0.294626642453
Bacteria;Firmicutes;Bacilli;Lactobacillales	0.00419018596115	0.000800075301205	0.0	0.0	0.0	9.05448536569e-05	0.000293642636911	3.21171634121e-05	8.73362445415e-05	0.000389382828217	0.000117785630153	5.47765118317e-05	9.35657923463e-05	3.92958189249e-05	0.000558152515175	0.000118739461873	0.0	0.00167526196498	0.0	7.02913576776e-05	9.56777573134e-05	0.000213083315576	0.00016334531199	0.000932918702799	0.000352752828806	0.00020255215718	0.000437240388519	4.46697786612e-05	7.78270682543e-05	8.82495697833e-05	0.0	0.00026630370458	0.000325216472214	0.00158144438587	8.03384928499e-05	0.000382294312007	0.000223447043051	0.00281575188737	0.00121013052122	0.000102753801891	0.000127319604036	9.21425445164e-05	0.000584854803438	0.000898080050487	0.000468789441419	0.00136579095364	0.000722953782597	0.00149700598802	0.00376712328767	0.00158278718932	0.00132999288608	8.12611734113e-05	0.00210534678637	0.000769971126083	0.000297206261145	0.00256491617748	0.000496709300882	0.00169819054869	3.40785169029e-05	5.31575590049e-05	0.000457262305255	0.00155991491373	3.4473248759e-05	0.000141577885534	0.000233453951208	0.000771987868762	0.0031445561817	3.77102345577e-05	4.41160251461e-05	9.21276889769e-05	9.98867949657e-05	0.00206310679612	0.0	0.0	0.000209205020921	0.00354425101637	0.00172077549616	0.00135374697824	0.0	0.000953702098145	0.00458816620173	0.00424097845431	0.00574011299435	4.59601066274e-05	0.0	0.0	0.000358142866445	0.0106746105629	0.000362247250214	7.89023110487e-06	0.0010221604383	0.00156715248394	0.000430081101008	0.00270651045529	0.000127779197547	0.00113710201429	0.000782898767785	0.0019486711721	0.000253059722094	5.37778972842e-05	0.0	0.00617644603956	0.0	0.000156813548691	0.00447478442644	0.000369412633912	0.0	0.000377073906486	0.00683705507791	0.0	0.000195399732023	0.00176784773941	0.00495867768595	4.67945718297e-05	0.000663942798774	0.0	0.00034141345169	0.00509632045663	0.000534130968914
Bacteria;Firmicutes;Bacilli;Other	0.0160681511237	0.0160485692771	0.000294068223828	0.00020278833967	0.00114404926142	0.0011091744573	0.00110115988842	0.00183067831449	0.00145560407569	0.00165487701992	0.00156065959953	0.00257449605609	0.00290053956274	0.00117887456775	0.00327914602665	0.00109240304923	0.000634762929845	0.00210228952469	0.00201600770295	0.00133553579587	0.0027028966441	0.00127849989346	0.00198736796254	0.002665482008	0.00751634873687	0.00176509736972	0.00259221087479	0.000513702454604	0.00610942485797	0.00335348365177	0.000322300731375	0.00127233992188	0.00300825236798	0.00617516379245	0.000723046435649	0.0041779306955	0.00201102338746	0.000489695980412	0.000950816838102	0.00585696670777	0.00401056752713	0.000322498905807	0.00595026191324	0.00497584892837	0.00703184162129	0.0142202940468	0.00691970049058	0.0148453093812	0.00884703196347	0.00185482873748	0.00318579691318	0.00255972696246	0.00242313498054	0.00400384985563	0.00416088765603	0.0127188111481	0.00278157208494	0.00046846635826	0.000511177753544	0.0011163087391	0.00911258451187	0.00179626565824	0.000551571980143	0.00162814568364	0.00901715886541	0.00126826578439	0.00843737351723	0.00230975186666	0.000330870188596	0.00193468146852	0.00159818871945	0.0090109223301	0.0109237255654	0.00102713344175	0.00071129707113	0.00896487021787	0.0111276815418	0.00547945205479	0.00398392808499	0.00216750476851	0.0104977242696	0.0132530576697	0.0191186440678	0.000666421546098	0.0020487804878	0.00134495373359	0.0055023767663	0.00266865264072	0.00296384113811	0.00131766859451	0.011448196909	0.0107506660398	0.00866306217744	0.00359632211182	0.000638895987733	0.00652479965345	0.00449315814555	0.00290227621377	0.00241557007454	0.000806668459263	0.00205839109431	0.0221183540606	0.00237933378654	0.00213266426219	0.0191403187876	0.00332471370521	0.00207954250065	0.00405354449472	0.0122069309545	0.00267256000411	0.0020098258151	0.00658241179568	0.0163085399449	0.00231633130557	0.00684371807967	0.0013943465585	0.00409696142028	0.0112119050046	0.0128191432539
Bacteria;Firmicutes;Clostridia;Clostridiales	0.0331405616927	0.0961502259036	0.0142202991094	0.0195352767216	0.0128537299371	0.0154378975485	0.0289237997357	0.018467368962	0.0129548762737	0.14540203777	0.0172261484099	0.0141597283085	0.0174656145713	0.0179974850676	0.0497802274471	0.0182383813437	0.0340840094938	0.13454652958	0.0154059096106	0.0171862369522	0.0215035759562	0.0175337128246	0.0240117608625	0.244780097734	0.0995848370553	0.0319164327672	0.0129298229176	0.0240100060304	0.100902793992	0.0233420112077	0.0280897483575	0.0239377441117	0.114272937924	0.111039987951	0.05797761234	0.086944649245	0.0136302696261	0.428851254846	0.409196991961	0.0743937525688	0.0300155966515	0.0188892216259	0.0474240960179	0.0623801548581	0.0374670945873	0.0933558287137	0.0365091660212	0.112025948104	0.0479452054795	0.187857054532	0.210664687142	0.0511945392491	0.151187733376	0.0682964388835	0.392609470973	0.128034269396	0.0241152365578	0.464952860573	0.0314203925845	0.0188443546672	0.143515040664	0.442117702671	0.0166505791506	0.450783987541	0.189593790125	0.37711607389	0.118434571437	0.0166113583226	0.0202713135546	0.0167672393938	0.0556702403942	0.103307038835	0.103487926409	0.0183600102713	0.387280334728	0.0763751346468	0.200642422852	0.334085414988	0.0277512939254	0.417548118606	0.0413302011452	0.111212086789	0.0781468926554	0.0138110120415	0.0332682926829	0.0430654185496	0.0987497558117	0.459690932787	0.0279589014029	0.0230079139018	0.093670782566	0.148816799875	0.116306217744	0.236764051609	0.372731919244	0.0875839289582	0.0764517666281	0.441850823003	0.0444464893715	0.0150040333423	0.0307918504516	0.165094733328	0.0197824609109	0.05149756939	0.127090410243	0.0154481646909	0.0848898956515	0.0293174962293	0.0429003198451	0.0285244385054	0.0350602947745	0.201045663131	0.0357024793388	0.02416939635	0.0623595505618	0.0284573456712	0.0243541595539	0.0541229232494	0.167503471851
Bacteria;Firmicutes;Clostridia;Other	0.00055407417668	0.00174134036145	0.000672155940178	0.000591465990706	0.000235539553821	9.05448536569e-05	0.000146821318455	0.000256937307297	0.000262008733624	0.00223895126225	0.000117785630153	8.21647677476e-05	0.000187131584693	3.92958189249e-05	0.000244191725389	0.00106865515685	0.000965943588894	0.0036790066682	0.000210627670458	0.000175728394194	0.000334872150597	0.000304404736538	0.000735053903953	0.0145713016437	0.00151955064717	0.0010127607859	0.000187388737937	0.000379693118621	0.000661530080162	0.000220623924458	0.00138837238131	0.000207125103563	0.00174803853815	0.00165675126139	0.00195490332601	0.00166571093089	0.000260688216893	0.0116710875332	0.00907597890915	0.0011302918208	0.00181430435751	0.000875354172905	0.000915424909729	0.00133498385883	0.000396667988893	0.00237004900779	0.000464756003098	0.00261976047904	0.000228310502283	0.00781501174725	0.00742321610838	0.000609458800585	0.00397235242711	0.00315688161694	0.0148603130573	0.00335818922206	0.000471873835838	0.0100720267026	0.000851962922574	5.31575590049e-05	0.00195969559395	0.00888678799338	0.000551571980143	0.0259441475242	0.00592389401191	0.008105872622	0.0033002272798	0.000216833848707	0.000110290062865	0.000322446911419	0.000599320769794	0.0028822815534	0.00166091733742	0.0	0.0153556485356	0.00100767921054	0.00355626935872	0.0120870265915	0.000544810678289	0.0178602392925	0.000293642636911	0.0020826233481	0.00144632768362	0.000114900266569	0.0	0.000511082418765	0.00250700006512	0.0168187178055	0.000197589409208	0.000189365546517	0.00126747894349	0.00467011440213	0.00215040550504	0.0138662316476	0.0160362892921	0.000920511154429	0.00115732861325	0.0328371823044	0.000690162878439	0.000268889486421	0.000252047889099	0.00217010266255	0.0	0.00241492864984	0.0016004703423	0.000235080767035	0.00170819562553	0.000471342383107	0.000616215264532	0.000616744616333	0.000865341670389	0.0132776649364	0.00099173553719	0.000187178287319	0.00204290091931	0.000887311446318	0.000455217935587	0.000305779227398	0.000854609550262
Bacteria;Firmicutes;Erysipelotrichi;Erysipelotrichales	0.00145444471379	0.00305911144578	0.000840194925223	0.000625264047317	0.00111040075373	0.00135817280485	0.00168844516224	0.00391829393628	0.00160116448326	0.0117139334155	0.000824499411072	0.00109553023663	0.0012163553005	0.00168972021377	0.00247680178609	0.000641193094113	0.00137991941271	0.00272640672733	0.00321959439129	0.0023547604822	0.00260721888679	0.0011871784725	0.00242295546118	0.00470901821413	0.00797764089762	0.00477444370497	0.00134295262188	0.00116141424519	0.00809401509845	0.00172086661078	0.000545432006942	0.000798911113741	0.0104475791699	0.00470667971986	0.00198168282363	0.00387755659321	0.00141516460599	0.00526423178943	0.00544558734549	0.00294560898753	0.000891237228252	0.000714104720002	0.00361084269949	0.00480594189179	0.0026324330172	0.00345464770627	0.00201394268009	0.00357618097139	0.00353881278539	0.00781501174725	0.00547462187993	0.00337233869657	0.00361484070867	0.00307988450433	0.00861898157321	0.00396636522291	0.00131627964734	0.00579727118346	0.00500954198473	0.00135551775462	0.00587908678185	0.00590876861262	0.000586045228902	0.00622942696351	0.00320999182911	0.00573476702509	0.00398518011146	0.00161211252734	0.00498511084151	0.00142797917914	0.00855696876873	0.00382281553398	0.00166091733742	0.00184028074981	0.010460251046	0.00517738628861	0.00516232648847	0.0048992747784	0.00408608008717	0.00580891277961	0.00297313169872	0.00473323488205	0.00302824858757	0.00390660906333	0.00936585365854	0.00817731870024	0.0023442078531	0.00415813318439	0.00167950997827	0.00216192332273	0.00531523427917	0.00285221752076	0.00399361022364	0.00745217262346	0.00428060311781	0.00357374918778	0.00306351691742	0.00339980927899	0.0034508143922	0.00123689163754	0.00142827137156	0.00625991152658	0.00237933378654	0.00210130155245	0.00565064018814	0.00154481646909	0.00293364031342	0.00193250377074	0.00190733296165	0.001850233849	0.00175859758821	0.00383660573234	0.00209366391185	0.00212915301825	0.00337078651685	0.0013943465585	0.00318652554911	0.00835796554887	0.00128191432539
Bacteria;Firmicutes;Other;Other	0.0408629705302	0.10358621988	0.000777180305831	0.000997042670046	0.00191796493825	0.00305588881092	0.00323006900602	0.00542780061665	0.00299854439592	0.0172950872867	0.00362190812721	0.00468339176161	0.00523968437139	0.00294718641936	0.0117212028187	0.00166235246622	0.00212507589557	0.0168183161975	0.00529578142866	0.00463922960672	0.00813260937164	0.00328757115461	0.00484591092236	0.0247445579742	0.0512034298429	0.00839144651176	0.00655860582779	0.00145176780649	0.0416763950502	0.00670696730353	0.00136358001735	0.00511894898805	0.0226431968779	0.037013329317	0.00334743720208	0.0350345430218	0.0056978995978	0.0225668230973	0.0289566946149	0.0339087546239	0.00381958812108	0.000921425445164	0.0193764939226	0.0299279108716	0.0266488767084	0.0698561902466	0.0261296152853	0.100133067199	0.0326484018265	0.0227031037468	0.0417865206768	0.0119453924915	0.0223246206403	0.0367276227141	0.0447790766792	0.0886085990798	0.00745063951322	0.0264683492417	0.00153353326063	0.00313629598129	0.0765914361303	0.0346962892933	0.000792884721456	0.0243513963119	0.0876619586786	0.0261924455473	0.068308477848	0.00762689493929	0.00333075989853	0.00377723524805	0.00569354731305	0.0730279126214	0.0504663344832	0.00235384747068	0.0264016736402	0.0451023315612	0.0891361707009	0.0731345688961	0.00674203214383	0.0324258713369	0.034025840552	0.0553977810595	0.0958192090395	0.00280356650427	0.00321951219512	0.00476113621691	0.0392003646546	0.0458635884069	0.00912204439175	0.00549160084899	0.0800147191103	0.0895470929321	0.0728987466208	0.048494735281	0.0213391259903	0.0385802469136	0.0183811015045	0.0343712425888	0.0119168123677	0.00198978219952	0.00550304557866	0.124947834071	0.00278721957852	0.0158695311275	0.123954794878	0.00463444940726	0.0160050503175	0.0193721719457	0.0350949264943	0.0114097754022	0.0105236712818	0.0784999623862	0.0403856749311	0.0034627983154	0.0312053115424	0.00925339079731	0.014339364971	0.0475996330649	0.0733895951287
Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales	0.0	0.0	0.0	3.37980566117e-05	0.0	0.0	0.0	3.21171634121e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.71348329851e-05	0.0	0.0	4.46697786612e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.70776255708e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.4473248759e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.4747558984e-05	0.0	0.0	0.000612912013075	0.0	0.0	0.0	0.0	0.0	9.75609756098e-05	2.68990746718e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.79809653297e-05	0.0	0.0	0.0	0.0	0.0	5.86871680507e-05	0.0	0.0	0.0	0.0	0.000350959288723	0.0	0.0	0.0	0.0	0.0
Bacteria;Lentisphaerae;Lentisphaeria;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.85582947825e-05	0.0	0.0	0.0	0.0	0.0	3.53944713836e-05	2.9181743901e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.76137816896e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Lentisphaerae;Lentisphaeria;Victivallales	0.0	0.000188253012048	2.10048731306e-05	0.0	0.0	0.0	0.0	0.0	8.73362445415e-05	0.000259588552145	2.94464075383e-05	2.73882559159e-05	3.11885974488e-05	3.92958189249e-05	6.97690643968e-05	2.37478923746e-05	0.0	9.85448214696e-05	0.0	0.0	0.0	3.04404736538e-05	2.72242186649e-05	0.000577521101733	8.14044989553e-05	2.89360224544e-05	3.12314563228e-05	0.0	0.00027239473889	4.41247848917e-05	0.0	2.95893005089e-05	0.000528476767348	0.000451841253106	0.0	0.00013653368286	7.44823476836e-05	0.00179555192818	0.00146944420434	6.85025345938e-05	0.0	0.0	2.54284697147e-05	0.0	0.0	4.0170322166e-05	0.0	0.000499001996008	0.0	0.000123655249165	0.000154650335591	0.000162522346823	0.0	7.69971126083e-05	0.0059441252229	0.000766830609763	2.48354650441e-05	0.00374773086608	0.0	0.0	0.00013064637293	0.00330891042307	0.0	0.0109368916575	0.00253881171939	0.00137854976565	0.000373610635449	9.42755863941e-06	0.0	0.0	0.0	0.000151699029126	0.0	0.0	0.00460251046025	0.0	0.000917746931284	0.00254633360193	3.40506673931e-05	0.00745621640368	0.0	0.000530122306789	4.5197740113e-05	0.0	0.0	0.0	0.000293025981637	0.0110469806988	3.29315682013e-05	0.0	8.17728350642e-05	0.00115969283811	0.000890882280659	0.000259528399822	0.00728341426016	0.00222005631362	0.000578664306624	0.00866536755255	2.30054292813e-05	5.37778972842e-05	0.0	0.000584258409148	0.0	0.0	3.2662660047e-05	0.0	0.0	0.0	2.93435840254e-05	5.13953846945e-05	0.0	0.000300910253517	0.0	0.0	0.000510725229826	0.0	0.0	0.0	0.00181604529431
Bacteria;Other;Other;Other	0.147418360633	0.137612951807	0.0694001008234	0.0925728770596	0.130892694909	0.119224936053	0.101380120393	0.145619218911	0.137787481805	0.142351872282	0.0904004711425	0.101939088519	0.105573402364	0.0767447343603	0.106188516012	0.115604740079	0.104183915659	0.111684130999	0.136757537462	0.155062735037	0.1260793647	0.119326656723	0.114695633235	0.15650821857	0.171465009633	0.128881044012	0.151722414816	0.0895629062158	0.124601136275	0.101619379606	0.121482583364	0.142028642443	0.133826578316	0.10332103321	0.111081356114	0.117992408727	0.143341278117	0.15049989798	0.208747514911	0.16687217427	0.1482636789	0.0958052106609	0.100773025479	0.0945411296391	0.137643792146	0.119506708444	0.143093209398	0.112192282102	0.122773972603	0.0931371336713	0.0879651108843	0.147976596782	0.107412409629	0.0791915303176	0.168615018823	0.117219313554	0.113001365951	0.192891023013	0.0883655943293	0.0620880289177	0.189698533494	0.171543370362	0.108280474352	0.109050366333	0.105492004202	0.176123518059	0.0735390267443	0.0700373331322	0.0582110951803	0.139251001889	0.126489978025	0.103671116505	0.193688514118	0.0359068732346	0.133640167364	0.126724347615	0.0879889870368	0.0891861402095	0.149618632525	0.134298595457	0.139186609896	0.110644098603	0.090802259887	0.0836703741153	0.125365853659	0.12742091672	0.0819821579736	0.167442437783	0.0895080023711	0.0448086224446	0.146864011775	0.0637831060962	0.106844433522	0.0809357852588	0.142537694863	0.107077106346	0.0998025733542	0.142874911895	0.089468114475	0.125786501748	0.0819575719387	0.106335030465	0.107817811013	0.0664575819351	0.0779004442122	0.0970883567854	0.0818077165881	0.123963046757	0.124358109099	0.0766305185794	0.0662963376507	0.0732340329497	0.132231404959	0.081586335985	0.119254341164	0.0699708454811	0.108797086605	0.140556518194	0.109176370046
Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales	0.0	4.7063253012e-05	0.00745672996135	0.00708069286016	0.00164877687675	0.00212780406094	0.0026427837322	9.63514902364e-05	2.91120815138e-05	0.00210915698618	0.000147232037691	8.21647677476e-05	0.000124754389795	0.000314366551399	0.0	0.00719561138949	0.00425015179114	0.0014124757744	3.00896672083e-05	0.000175728394194	0.000167436075298	9.13214209613e-05	0.00187847108788	0.00244335850733	0.0	0.00020255215718	0.00252974796215	0.00737051347911	0.000116740602382	0.0	0.0019090120243	0.000798911113741	8.13041180536e-05	0.0	0.00642707942799	0.0	0.00197378221362	8.16159967354e-05	0.0	0.0	0.00502912435942	0.00205017161549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00140966984048	9.27902013547e-05	0.0	7.94470485421e-05	0.0	9.90687537151e-05	2.64424348194e-05	0.00109276046194	0.000175674884347	0.0103939476554	0.000186051456517	0.0	0.000189080595604	0.00944567015996	0.00102643967012	0.000204272207307	0.0	0.000124536878483	3.77102345577e-05	2.20580125731e-05	0.00170436224607	0.00895651594859	0.0	0.000127762872109	0.0	4.18410041841e-05	0.000104242676952	0.0	0.000322320709106	0.00807000817216	0.000433500953702	0.0	0.0	0.0	4.59601066274e-05	0.00624390243902	0.00570260383043	3.25584424041e-05	0.000186185067958	3.29315682013e-05	7.89023110487e-06	0.0	3.13430496787e-05	0.0	0.0	6.38895987733e-05	2.70738574832e-05	0.0	0.000373149798914	2.30054292813e-05	0.00139822532939	0.0	0.0	0.00258327668253	6.27254194762e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.79142474319e-05	0.000451365380275	0.0	0.00163781001404	0.0	0.0	0.0	0.0	0.000106826193783
