Taxon	G1.16S.15.S72.L001.	G1.16S.2.S64.L001.	G3.13S.57.S7.L001.	G3.14S.57.S8.L001.	G1.16S.29.S76.L001.	G1.16S.57.S80.L001.	G1.3U.15.S12.L001.	G1.6S.57.S79.L001.	G2.10S.22.S93.L001.	G2.11S.8.S90.L001.	G2.9U.15.S32.L001.	G2.9U.22.S34.L001.	G2.9U.29.S36.L001.	G2.9U.43.S38.L001.	G2.9U.8.S30.L001.	G3.13S.29.S115.L001.	G3.14S.22.S114.L001.	G3.14S.8.S110.L001.	G1.6S.22.S73.L001.	G1.6S.43.S77.L001.	G1.7U.15.S11.L001.	G2.10S.43.S97.L001.	G2.10S.57.S99.L001.	G3.13S.8.S109.L001.	G1.6S.4.S65.L001.	G1.6S.8.S69.L001.	G2.10S.15.S91.L001.	G3.14S.43.S6.L001.	G2.11S.4.S86.L001.	G2.19U.29.S35.L001.	G3.13S.22.S113.L001.	G2.10S.8.S89.L001.	G2.11S.6.S88.L001.	G2.9U.4.S26.L001.	G3.14S.15.S112.L001.	G2.10S.4.S85.L001.	G2.10S.29.S95.L001.	G2.10S.0.S81.L001.	G1.6S.0.S61.L001.	G1.16S.6.S68.L001.	G3.13S.15.S111.L001.	G3.13S.43.S5.L001.	G1.7U.57.S19.L001.	G1.7U.8.S9.L001.	G1.7U.22.S13.L001.	G1.7U.6.S7.L001.	G1.7U.29.S15.L001.	G1.3U.4.S6.L001.	G1.3U.43.S18.L001.	G3.13S.6.S107.L001.	G3.14S.4.S106.L001.	G2.10S.6.S87.L001.	G3.14S.6.S108.L001.	G3.15U.6.S47.L001.	G2.11S.0.S82.L001.	G1.7U.2.S3.L001.	G2.19U.15.S31.L001.	G1.16S.0.S62.L001.	G2.11S.57.S100.L001.	G2.19U.57.S39.L001.	G1.16S.4.S66.L001.	G1.7U.0.S1.L001.	G3.14S.29.S116.L001.	G3.15U.0.S41.L001.	G3.15U.2.S43.L001.	G1.3U.0.S2.L001.	G3.18U.4.S46.L001.	G3.15U.43.S1.L001.	G1.6S.6.S67.L001.	G1.16S.43.S78.L001.	G2.11S.15.S92.L001.	G2.10S.2.S83.L001.	G1.16S.8.S70.L001.	G3.18U.57.S4.L001.	G2.19U.0.S21.L001.	G1.3U.8.S10.L001.	G3.18U.2.S44.L001.	G3.14S.2.S104.L001.	G2.11S.29.S96.L001.	G3.18U.0.S42.L001.	G1.3U.29.S16.L001.	G2.19U.4.S25.L001.	G1.3U.6.S8.L001.	G1.6S.29.S75.L001.	G2.11S.43.S98.L001.	G2.11S.22.S94.L001.	G3.18U.6.S48.L001.	G3.14S.0.S102.L001.	G3.18U.22.S54.L001.	G3.15U.57.S3.L001.	G1.6S.2.S63.L001.	G3.15U.4.S45.L001.	G2.11S.2.S84.L001.	G3.13S.4.S105.L001.	G2.9U.0.S22.L001.	G2.19U.2.S23.L001.	G2.9U.6.S28.L001.	G3.13S.0.S101.L001.	G2.19U.8.S29.L001.	G1.16S.22.S74.L001.	G3.18U.29.S56.L001.	G1.3U.2.S4.L001.	G2.9U.57.S40.L001.	G3.15U.8.S49.L001.	G1.7U.4.S5.L001.	G2.19U.22.S33.L001.	G3.18U.8.S50.L001.	G1.7U.43.S17.L001.	G1.3U.22.S14.L001.	G3.15U.29.S55.L001.	G3.15U.15.S51.L001.	G3.13S.2.S103.L001.	G1.16S.15.S9.L001.	G2.19U.43.S37.L001.	G2.19U.6.S27.L001.	G3.15U.22.S53.L001.	G3.18U.15.S52.L001.	G1.3U.57.S20.L001.	G2.9U.2.S24.L001.
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae	0.00297814869966	0.0100715361446	0.0010292387834	0.000760456273764	0.000235539553821	0.000316906987799	0.00102774922919	0.000706577595067	0.000727802037846	0.00785255370238	0.00017667844523	0.000492988606486	0.000530206156629	3.92958189249e-05	0.000523267982976	0.00104490726448	0.00157310813049	0.0126465854219	0.000842510681832	0.000773204934453	0.00172219963164	0.000791452314998	0.00136121093325	0.0202132385606	0.00483000027135	0.000781272606268	0.00128048970924	0.00102740490921	0.00669312786987	0.000750121343158	0.00136358001735	0.00056219670967	0.00491889914224	0.00489494690865	0.00313320122115	0.00742743234756	0.000893788172203	0.141073250357	0.129656841559	0.00277435265105	0.00155966514944	0.000806247264518	0.00165285053146	0.000946624918081	0.00119000396668	0.00144613159798	0.000568035114898	0.00669494344644	0.00188356164384	0.0161246444912	0.0331879620179	0.00325044693645	0.0139032334949	0.00535129932628	0.112443035467	0.0182452800254	0.000496709300882	0.136382268548	0.000443020719738	0.000132893897512	0.00535650129013	0.137414322855	0.000827357970215	0.172477259052	0.0505719621805	0.140446650124	0.0122046140913	0.00049023304925	0.000352928201169	0.000322446911419	0.00103216354798	0.019265776699	0.00229973169797	0.000299580587178	0.149665271967	0.00451718266792	0.0300562119995	0.0934085414988	0.00238354671752	0.14869082712	0.00275289972104	0.00628573592336	0.0111186440678	0.000436621012961	0.000780487804878	0.00102216483753	0.00700006511688	0.13585303792	0.00102087861424	0.000718011030543	0.0148417695642	0.0391474690487	0.0318260014746	0.0316253892926	0.142537694863	0.0115605371453	0.00234869630336	0.115593515486	0.000989233459096	0.000268889486421	0.000378071833648	0.0279609381521	6.79809653297e-05	0.00213266426219	0.0220472955317	0.000671659334386	0.00311931375097	0.000989819004525	0.00284632765046	0.00231279231125	0.00555493523895	0.0427292559994	0.0028650137741	0.000116986429574	0.00250255362615	0.002788693117	0.00034141345169	0.00254816022832	0.00940070505288
Bacteria;Firmicutes;Clostridia;Clostridiales;Veillonellaceae	0.00211240779859	0.00494164156627	0.0	1.68990283059e-05	0.000100945523066	9.05448536569e-05	0.000440463955366	0.000321171634121	0.000145560407569	0.00382893114414	0.000471142520612	0.000109553023663	0.000155942987244	3.92958189249e-05	0.000488383450778	0.000237478923746	0.000137991941271	0.00246362053674	0.000330986339291	0.000246019751872	0.000789341497835	9.13214209613e-05	0.00010889687466	0.00675255442026	0.00293056196239	0.000578720449087	0.000281083106905	0.0	0.00140088722858	0.000220623924458	0.000148754183711	0.000325482305598	0.00365868531241	0.00651404473228	0.00024101547855	0.00133803009202	0.000297929390734	0.0135890634564	0.0107182989022	0.00174681463214	0.000127319604036	0.000184285089033	0.000686568682297	0.000169907036579	0.00036060726263	0.00297260384028	0.000309837335399	0.0041999334664	0.00119863013699	0.0035118090763	0.00300021651047	0.00154396229482	0.00325732899023	0.00046198267565	0.0133742817515	0.00618752974774	0.000769899416367	0.0127071499678	3.40785169029e-05	5.31575590049e-05	0.00483391579841	0.0143701252659	6.89464975179e-05	0.00899019573143	0.00592389401191	0.0110835401158	0.00379837479374	7.54204691153e-05	4.41160251461e-05	0.000184255377954	0.000266364786575	0.0037317961165	0.00153315446531	4.27972267397e-05	0.0107531380753	0.00257131936481	0.00952162441207	0.00689766317486	0.000374557341324	0.00867001907404	0.00209220378799	0.00727024877883	0.00551412429379	4.59601066274e-05	0.00019512195122	5.37981493437e-05	0.00341863645243	0.00856451312605	0.000428110386617	4.73413866292e-05	0.00323002698504	0.00608055163767	0.00285696731384	0.00685896485244	0.0112445693841	0.004034004765	0.0061610729117	0.0272399353207	0.00034508143922	0.000161333691853	0.000252047889099	0.0090977380853	6.79809653297e-05	0.000188176258429	0.00424614580611	0.000436578567351	0.00230235062572	0.000424208144796	0.00228879955398	5.13953846945e-05	0.000195399732023	0.0106823139998	0.00358126721763	0.0	0.00255362614913	6.33793890227e-05	0.000455217935587	0.00203852818265	0.00897340027775
Bacteria;Firmicutes;Clostridia;Other;Other	0.00055407417668	0.00174134036145	0.000672155940178	0.000591465990706	0.000235539553821	9.05448536569e-05	0.000146821318455	0.000256937307297	0.000262008733624	0.00223895126225	0.000117785630153	8.21647677476e-05	0.000187131584693	3.92958189249e-05	0.000244191725389	0.00106865515685	0.000965943588894	0.0036790066682	0.000210627670458	0.000175728394194	0.000334872150597	0.000304404736538	0.000735053903953	0.0145713016437	0.00151955064717	0.0010127607859	0.000187388737937	0.000379693118621	0.000661530080162	0.000220623924458	0.00138837238131	0.000207125103563	0.00174803853815	0.00165675126139	0.00195490332601	0.00166571093089	0.000260688216893	0.0116710875332	0.00907597890915	0.0011302918208	0.00181430435751	0.000875354172905	0.000915424909729	0.00133498385883	0.000396667988893	0.00237004900779	0.000464756003098	0.00261976047904	0.000228310502283	0.00781501174725	0.00742321610838	0.000609458800585	0.00397235242711	0.00315688161694	0.0148603130573	0.00335818922206	0.000471873835838	0.0100720267026	0.000851962922574	5.31575590049e-05	0.00195969559395	0.00888678799338	0.000551571980143	0.0259441475242	0.00592389401191	0.008105872622	0.0033002272798	0.000216833848707	0.000110290062865	0.000322446911419	0.000599320769794	0.0028822815534	0.00166091733742	0.0	0.0153556485356	0.00100767921054	0.00355626935872	0.0120870265915	0.000544810678289	0.0178602392925	0.000293642636911	0.0020826233481	0.00144632768362	0.000114900266569	0.0	0.000511082418765	0.00250700006512	0.0168187178055	0.000197589409208	0.000189365546517	0.00126747894349	0.00467011440213	0.00215040550504	0.0138662316476	0.0160362892921	0.000920511154429	0.00115732861325	0.0328371823044	0.000690162878439	0.000268889486421	0.000252047889099	0.00217010266255	0.0	0.00241492864984	0.0016004703423	0.000235080767035	0.00170819562553	0.000471342383107	0.000616215264532	0.000616744616333	0.000865341670389	0.0132776649364	0.00099173553719	0.000187178287319	0.00204290091931	0.000887311446318	0.000455217935587	0.000305779227398	0.000854609550262
Bacteria;Firmicutes;Erysipelotrichi;Erysipelotrichales;Erysipelotrichaceae	0.00145444471379	0.00305911144578	0.000840194925223	0.000625264047317	0.00111040075373	0.00135817280485	0.00168844516224	0.00391829393628	0.00160116448326	0.0117139334155	0.000824499411072	0.00109553023663	0.0012163553005	0.00168972021377	0.00247680178609	0.000641193094113	0.00137991941271	0.00272640672733	0.00321959439129	0.0023547604822	0.00260721888679	0.0011871784725	0.00242295546118	0.00470901821413	0.00797764089762	0.00477444370497	0.00134295262188	0.00116141424519	0.00809401509845	0.00172086661078	0.000545432006942	0.000798911113741	0.0104475791699	0.00470667971986	0.00198168282363	0.00387755659321	0.00141516460599	0.00526423178943	0.00544558734549	0.00294560898753	0.000891237228252	0.000714104720002	0.00361084269949	0.00480594189179	0.0026324330172	0.00345464770627	0.00201394268009	0.00357618097139	0.00353881278539	0.00781501174725	0.00547462187993	0.00337233869657	0.00361484070867	0.00307988450433	0.00861898157321	0.00396636522291	0.00131627964734	0.00579727118346	0.00500954198473	0.00135551775462	0.00587908678185	0.00590876861262	0.000586045228902	0.00622942696351	0.00320999182911	0.00573476702509	0.00398518011146	0.00161211252734	0.00498511084151	0.00142797917914	0.00855696876873	0.00382281553398	0.00166091733742	0.00184028074981	0.010460251046	0.00517738628861	0.00516232648847	0.0048992747784	0.00408608008717	0.00580891277961	0.00297313169872	0.00473323488205	0.00302824858757	0.00390660906333	0.00936585365854	0.00817731870024	0.0023442078531	0.00415813318439	0.00167950997827	0.00216192332273	0.00531523427917	0.00285221752076	0.00399361022364	0.00745217262346	0.00428060311781	0.00357374918778	0.00306351691742	0.00339980927899	0.0034508143922	0.00123689163754	0.00142827137156	0.00625991152658	0.00237933378654	0.00210130155245	0.00565064018814	0.00154481646909	0.00293364031342	0.00193250377074	0.00190733296165	0.001850233849	0.00175859758821	0.00383660573234	0.00209366391185	0.00212915301825	0.00337078651685	0.0013943465585	0.00318652554911	0.00835796554887	0.00128191432539
Bacteria;Firmicutes;Other;Other;Other	0.0408629705302	0.10358621988	0.000777180305831	0.000997042670046	0.00191796493825	0.00305588881092	0.00323006900602	0.00542780061665	0.00299854439592	0.0172950872867	0.00362190812721	0.00468339176161	0.00523968437139	0.00294718641936	0.0117212028187	0.00166235246622	0.00212507589557	0.0168183161975	0.00529578142866	0.00463922960672	0.00813260937164	0.00328757115461	0.00484591092236	0.0247445579742	0.0512034298429	0.00839144651176	0.00655860582779	0.00145176780649	0.0416763950502	0.00670696730353	0.00136358001735	0.00511894898805	0.0226431968779	0.037013329317	0.00334743720208	0.0350345430218	0.0056978995978	0.0225668230973	0.0289566946149	0.0339087546239	0.00381958812108	0.000921425445164	0.0193764939226	0.0299279108716	0.0266488767084	0.0698561902466	0.0261296152853	0.100133067199	0.0326484018265	0.0227031037468	0.0417865206768	0.0119453924915	0.0223246206403	0.0367276227141	0.0447790766792	0.0886085990798	0.00745063951322	0.0264683492417	0.00153353326063	0.00313629598129	0.0765914361303	0.0346962892933	0.000792884721456	0.0243513963119	0.0876619586786	0.0261924455473	0.068308477848	0.00762689493929	0.00333075989853	0.00377723524805	0.00569354731305	0.0730279126214	0.0504663344832	0.00235384747068	0.0264016736402	0.0451023315612	0.0891361707009	0.0731345688961	0.00674203214383	0.0324258713369	0.034025840552	0.0553977810595	0.0958192090395	0.00280356650427	0.00321951219512	0.00476113621691	0.0392003646546	0.0458635884069	0.00912204439175	0.00549160084899	0.0800147191103	0.0895470929321	0.0728987466208	0.048494735281	0.0213391259903	0.0385802469136	0.0183811015045	0.0343712425888	0.0119168123677	0.00198978219952	0.00550304557866	0.124947834071	0.00278721957852	0.0158695311275	0.123954794878	0.00463444940726	0.0160050503175	0.0193721719457	0.0350949264943	0.0114097754022	0.0105236712818	0.0784999623862	0.0403856749311	0.0034627983154	0.0312053115424	0.00925339079731	0.014339364971	0.0475996330649	0.0733895951287
Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae	0.0	0.0	0.0	3.37980566117e-05	0.0	0.0	0.0	3.21171634121e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.71348329851e-05	0.0	0.0	4.46697786612e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.70776255708e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.4473248759e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.4747558984e-05	0.0	0.0	0.000612912013075	0.0	0.0	0.0	0.0	0.0	9.75609756098e-05	2.68990746718e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.79809653297e-05	0.0	0.0	0.0	0.0	0.0	5.86871680507e-05	0.0	0.0	0.0	0.0	0.000350959288723	0.0	0.0	0.0	0.0	0.0
Bacteria;Lentisphaerae;Lentisphaeria;Other;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.85582947825e-05	0.0	0.0	0.0	0.0	0.0	3.53944713836e-05	2.9181743901e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.76137816896e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Lentisphaerae;Lentisphaeria;Victivallales;Victivallaceae	0.0	0.000188253012048	2.10048731306e-05	0.0	0.0	0.0	0.0	0.0	8.73362445415e-05	0.000259588552145	2.94464075383e-05	2.73882559159e-05	3.11885974488e-05	3.92958189249e-05	6.97690643968e-05	2.37478923746e-05	0.0	9.85448214696e-05	0.0	0.0	0.0	3.04404736538e-05	2.72242186649e-05	0.000577521101733	8.14044989553e-05	2.89360224544e-05	3.12314563228e-05	0.0	0.00027239473889	4.41247848917e-05	0.0	2.95893005089e-05	0.000528476767348	0.000451841253106	0.0	0.00013653368286	7.44823476836e-05	0.00179555192818	0.00146944420434	6.85025345938e-05	0.0	0.0	2.54284697147e-05	0.0	0.0	4.0170322166e-05	0.0	0.000499001996008	0.0	0.000123655249165	0.000154650335591	0.000162522346823	0.0	7.69971126083e-05	0.0059441252229	0.000766830609763	2.48354650441e-05	0.00374773086608	0.0	0.0	0.00013064637293	0.00330891042307	0.0	0.0109368916575	0.00253881171939	0.00137854976565	0.000373610635449	9.42755863941e-06	0.0	0.0	0.0	0.000151699029126	0.0	0.0	0.00460251046025	0.0	0.000917746931284	0.00254633360193	3.40506673931e-05	0.00745621640368	0.0	0.000530122306789	4.5197740113e-05	0.0	0.0	0.0	0.000293025981637	0.0110469806988	3.29315682013e-05	0.0	8.17728350642e-05	0.00115969283811	0.000890882280659	0.000259528399822	0.00728341426016	0.00222005631362	0.000578664306624	0.00866536755255	2.30054292813e-05	5.37778972842e-05	0.0	0.000584258409148	0.0	0.0	3.2662660047e-05	0.0	0.0	0.0	2.93435840254e-05	5.13953846945e-05	0.0	0.000300910253517	0.0	0.0	0.000510725229826	0.0	0.0	0.0	0.00181604529431
Bacteria;Other;Other;Other;Other	0.147418360633	0.137612951807	0.0694001008234	0.0925728770596	0.130892694909	0.119224936053	0.101380120393	0.145619218911	0.137787481805	0.142351872282	0.0904004711425	0.101939088519	0.105573402364	0.0767447343603	0.106188516012	0.115604740079	0.104183915659	0.111684130999	0.136757537462	0.155062735037	0.1260793647	0.119326656723	0.114695633235	0.15650821857	0.171465009633	0.128881044012	0.151722414816	0.0895629062158	0.124601136275	0.101619379606	0.121482583364	0.142028642443	0.133826578316	0.10332103321	0.111081356114	0.117992408727	0.143341278117	0.15049989798	0.208747514911	0.16687217427	0.1482636789	0.0958052106609	0.100773025479	0.0945411296391	0.137643792146	0.119506708444	0.143093209398	0.112192282102	0.122773972603	0.0931371336713	0.0879651108843	0.147976596782	0.107412409629	0.0791915303176	0.168615018823	0.117219313554	0.113001365951	0.192891023013	0.0883655943293	0.0620880289177	0.189698533494	0.171543370362	0.108280474352	0.109050366333	0.105492004202	0.176123518059	0.0735390267443	0.0700373331322	0.0582110951803	0.139251001889	0.126489978025	0.103671116505	0.193688514118	0.0359068732346	0.133640167364	0.126724347615	0.0879889870368	0.0891861402095	0.149618632525	0.134298595457	0.139186609896	0.110644098603	0.090802259887	0.0836703741153	0.125365853659	0.12742091672	0.0819821579736	0.167442437783	0.0895080023711	0.0448086224446	0.146864011775	0.0637831060962	0.106844433522	0.0809357852588	0.142537694863	0.107077106346	0.0998025733542	0.142874911895	0.089468114475	0.125786501748	0.0819575719387	0.106335030465	0.107817811013	0.0664575819351	0.0779004442122	0.0970883567854	0.0818077165881	0.123963046757	0.124358109099	0.0766305185794	0.0662963376507	0.0732340329497	0.132231404959	0.081586335985	0.119254341164	0.0699708454811	0.108797086605	0.140556518194	0.109176370046
Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae	0.0	4.7063253012e-05	0.00745672996135	0.00708069286016	0.00164877687675	0.00212780406094	0.0026427837322	9.63514902364e-05	2.91120815138e-05	0.00210915698618	0.000147232037691	8.21647677476e-05	0.000124754389795	0.000314366551399	0.0	0.00719561138949	0.00425015179114	0.0014124757744	3.00896672083e-05	0.000175728394194	0.000167436075298	9.13214209613e-05	0.00187847108788	0.00244335850733	0.0	0.00020255215718	0.00252974796215	0.00737051347911	0.000116740602382	0.0	0.0019090120243	0.000798911113741	8.13041180536e-05	0.0	0.00642707942799	0.0	0.00197378221362	8.16159967354e-05	0.0	0.0	0.00502912435942	0.00205017161549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00140966984048	9.27902013547e-05	0.0	7.94470485421e-05	0.0	9.90687537151e-05	2.64424348194e-05	0.00109276046194	0.000175674884347	0.0103939476554	0.000186051456517	0.0	0.000189080595604	0.00944567015996	0.00102643967012	0.000204272207307	0.0	0.000124536878483	3.77102345577e-05	2.20580125731e-05	0.00170436224607	0.00895651594859	0.0	0.000127762872109	0.0	4.18410041841e-05	0.000104242676952	0.0	0.000322320709106	0.00807000817216	0.000433500953702	0.0	0.0	0.0	4.59601066274e-05	0.00624390243902	0.00570260383043	3.25584424041e-05	0.000186185067958	3.29315682013e-05	7.89023110487e-06	0.0	3.13430496787e-05	0.0	0.0	6.38895987733e-05	2.70738574832e-05	0.0	0.000373149798914	2.30054292813e-05	0.00139822532939	0.0	0.0	0.00258327668253	6.27254194762e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.79142474319e-05	0.000451365380275	0.0	0.00163781001404	0.0	0.0	0.0	0.0	0.000106826193783
Bacteria;Proteobacteria;Alphaproteobacteria;Alphaproteobacteria_incertae_sedis;Geminicoccus	0.0	0.0	2.10048731306e-05	0.0002872834812	3.36485076887e-05	0.0	0.0	3.21171634121e-05	0.0	0.0	8.83392226148e-05	0.000109553023663	0.000124754389795	0.000275070732474	6.97690643968e-05	0.000118739461873	8.27951647624e-05	3.28482738232e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000312688450629	0.0	0.0	2.47923639519e-05	0.0	0.0	0.000150613751035	5.35589952332e-05	0.0	0.0	0.0	0.0	0.0	0.0	4.60712722582e-05	0.0	2.42724337969e-05	3.6060726263e-05	0.0	0.0	0.0	5.70776255708e-05	0.0	0.0	0.0	0.0	0.000115495668912	0.0	0.0	7.45063951322e-05	0.0	0.000204471101418	0.000265787795024	0.0	0.0	0.000172366243795	0.0	0.0	0.0	0.0	0.000886190512105	0.0	0.0	0.000233069188253	0.0	0.0	0.00184028074981	0.0	0.000138990235936	0.0	0.0	0.000510760010896	0.0	3.67053296139e-05	0.0	0.0	0.0	0.00117073170732	0.00029588982139	0.000130233769616	0.0	0.000658631364026	0.000970498425899	0.0	0.0	0.0	0.0	0.0	0.0	0.000170195384301	0.0	0.000138032575688	0.0	0.000588111741231	0.0	0.000815771583956	0.000344989807119	0.0	6.71659334386e-05	0.000297077500093	0.000141402714932	0.0	0.000873721539806	0.000837427422957	0.0	0.0	0.000140383715489	0.0	6.33793890227e-05	0.00159326277455	0.0	0.0
Bacteria;Proteobacteria;Alphaproteobacteria;Alphaproteobacteria_incertae_sedis;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.92958189249e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.57804622097e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.20079815165e-05	0.0	6.79809653297e-05	0.0	0.0	0.0	0.0	4.71342383107e-05	0.0	0.0	0.0	0.0	0.0	2.33972859148e-05	0.0	0.0	0.000113804483897	0.0	0.0
Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae	6.92592720851e-05	9.41265060241e-05	0.0165938497731	0.00919307139839	0.013728591137	0.0199425040179	0.0160035237116	0.017535971223	0.0132751091703	0.00454279966253	0.0457302709069	0.0357690622261	0.0320930667748	0.0437755422823	0.0337682271681	0.0126576266356	0.013468013468	0.0111027165522	0.0166997653006	0.0176079850982	0.014423421915	0.0183556056132	0.0233856038332	0.00799644602399	0.00347325862209	0.00951995138748	0.010931009713	0.0103857235387	0.00708226321114	0.0257688743767	0.0119003346969	0.00929104035981	0.0124395300622	0.00361473002485	0.0114616249799	0.00608940225554	0.0135185461046	0.0	0.0	0.0114399232772	0.0127956202056	0.0132454907742	0.00111885266745	0.00138352872643	0.00162273268184	0.000522214188158	0.00160082623289	0.000124750499002	0.000228310502283	0.00917521948807	0.00160836349015	0.00605395741915	0.00456820529117	0.00207892204042	0.0	7.93273044582e-05	0.0210604743574	0.0	0.0120297164667	0.0523336168403	0.00264558905183	0.0	0.00841147269719	0.0	2.9181743901e-05	5.51419906259e-05	9.34026588624e-05	0.00683498001358	0.00218374324473	0.0138191533465	0.0263701138709	0.000242718446602	0.00542992206465	0.0139946931439	0.0	0.000451718266792	0.0	0.0	0.00667393080904	0.0	0.000110115988842	0.00230981862244	0.0	0.0155115359868	0.0110243902439	0.0125349687971	0.00133489613857	0.0	0.00546664032141	0.00474991912513	0.000572409845449	0.0	0.0	0.00170547234169	0.0	0.0	0.0542242494384	0.0	0.0219471795344	0.0155955902124	0.00735139676539	0.0	0.0331747110809	0.00454759291203	3.2662660047e-05	0.0258924673406	0.0145939321921	0.00212104072398	0.000410810176355	0.00950814616847	0.0070064761054	0.000789889415482	0.000165289256198	0.0388628919045	0.00199182839632	0.0180631258715	0.00443837487197	0.000101926409133	0.0
Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Other	0.0	0.0	0.0	1.68990283059e-05	3.36485076887e-05	2.26362134142e-05	7.34106592277e-05	0.0	2.91120815138e-05	0.0	5.88928150766e-05	2.73882559159e-05	0.0	0.0	0.0	0.0	5.51967765083e-05	0.0	0.0	0.000105437036516	0.0	0.0	0.0	0.0	2.71348329851e-05	2.89360224544e-05	3.12314563228e-05	2.23348893306e-05	0.000116740602382	0.0	2.47923639519e-05	0.0	0.00012195617708	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.16395558998e-05	0.0	0.0	0.0	0.0	0.0	3.97235242711e-05	0.0	0.0	0.0	2.48354650441e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.60638444885e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.81013347862e-05	0.0	0.0	0.0	0.0	0.0	9.75609756098e-05	2.68990746718e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.37778972842e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
